influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 3.768658586028555947e-06 1.828581324250284185e-08 5.750714860104240073e-06 0.000000000000000000e+00 3.878411859057342981e-02 4.418016271785575252e-03 1.320879606630850911e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.767164454059450655e-06 1.237572359149336418e-09 1.287840037435116006e-06 0.000000000000000000e+00 6.867707398168577775e-03 2.750694628923323285e-03 9.645742037298130067e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.530218873579476762e-05 4.225846839511359522e-10 2.830841101433723624e-06 0.000000000000000000e+00 8.902871304668234786e-03 8.482844405122165867e-04 3.638694080263144698e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.366090977201026187e-04 2.565792884674739470e-10 2.308563132005990958e-06 0.000000000000000000e+00 1.075372981965903516e-02 8.798647572887597539e-04 6.624308966850047699e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.798026127380646619e-04 2.501832572473513229e-10 3.577942770517042052e-06 0.000000000000000000e+00 7.435801017775578448e-03 4.593796505965817021e-04 1.465851041485553563e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.711266208713966959e-05 1.268230767932231163e-10 9.054036605693340257e-07 0.000000000000000000e+00 1.097139523001924161e-02 2.786886396948376541e-04 3.381578438651779844e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.653246227246813395e-05 1.344728377676142040e-10 6.898216935097616786e-08 0.000000000000000000e+00 4.916502839203035213e-02 4.645269046601589497e-04 5.578371402260896561e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.481755171867070326e-05 1.172134441831352795e-10 1.258710756992277494e-08 0.000000000000000000e+00 8.722823950394116566e-02 4.374166412784087805e-04 1.829896912898512917e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.212900567514162791e-05 1.292372342134950097e-10 4.270639702212780555e-08 0.000000000000000000e+00 1.207124512011027856e-01 1.149429039700223349e-03 4.303852349896487572e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.463460138277465994e-04 2.092078534269121683e-10 3.365457854761901331e-08 0.000000000000000000e+00 1.713313428618491729e-01 1.545713823779848364e-03 2.325500252364386400e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.432404883246011557e-05 2.106035578907245044e-10 4.705861725965211709e-07 0.000000000000000000e+00 4.887040146896778903e-01 1.533603946664033758e-03 2.844497409379500574e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.446601434103887128e-06 5.400202562112114760e-10 5.831675170017665991e-08 0.000000000000000000e+00 4.923981036955069612e-01 1.301887432730012683e-03 3.357217023549872725e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.566956207045428959e-06 3.281626899648020394e-10 1.040048894049292140e-07 0.000000000000000000e+00 3.009460716005064040e-01 1.068210756391107944e-03 1.757116026636432515e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.854508352921203982e-06 6.071503990623550421e-10 1.156374917223516788e-08 0.000000000000000000e+00 1.487771134366346337e-01 3.534346340021083614e-03 5.981164077990290817e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.521470736627299428e-07 1.060218126963561656e-09 5.048173271519430944e-09 0.000000000000000000e+00 3.004435917140843015e-01 4.197945694462750128e-03 5.146272938242478778e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.606830143389223771e-06 2.716059543749768623e-08 1.002246076381771710e-08 0.000000000000000000e+00 8.552998778984194361e-01 5.662021398475007052e-03 6.430761838533046726e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.262686665695203063e-05 2.817515693700999478e-07 1.514207140653061455e-08 0.000000000000000000e+00 1.069955116010014251e+00 7.012944496138570454e-03 7.247093985238612035e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.641377146098954744e-06 1.717526547893153861e-07 1.612532015412961892e-08 0.000000000000000000e+00 8.702439904793770609e-01 3.172692723523063470e-03 2.356417889800097143e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.020302421222259910e-06 1.853674166059142407e-07 8.201547442734434365e-09 0.000000000000000000e+00 7.296059738510085602e-01 2.945668379979774452e-03 3.369673328258277145e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.288665286943389990e-07 1.252853402305386140e-07 4.117895419822604795e-09 0.000000000000000000e+00 3.487534457196519999e-01 4.657251512055689269e-02 2.704880743714078939e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.052079951718706466e-06 1.779355953756672641e-07 2.012637722936427861e-09 0.000000000000000000e+00 1.718261171884792438e+00 1.397398441461088769e-01 3.123780252421558323e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.281962400618650404e-05 2.916141742809545709e-08 3.384703602783311817e-09 0.000000000000000000e+00 3.539122388330680380e+00 1.463093376277339874e-02 5.048854809983706060e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.902556647196702403e-05 2.963998758195022957e-08 2.790881261191372945e-09 0.000000000000000000e+00 5.441658874949903080e+00 1.103054190807625679e+00 1.959616527297722011e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.935951774958060361e-05 6.714138069807227154e-08 3.722536444926107494e-08 0.000000000000000000e+00 7.543941437237112524e+00 2.380533232645902497e-01 6.083343780896641739e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.665249106344558297e-05 3.059072355088762384e-08 1.258307735233827507e-07 0.000000000000000000e+00 3.506642877560596006e+00 5.860893945650035020e-02 5.501218031863847058e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.174529095818177791e-05 2.924278774094439082e-08 5.125546286018917920e-07 0.000000000000000000e+00 3.982019201247098739e+00 1.729731875861925325e-02 6.222075190768283637e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.391755925722678567e-05 8.631547593861039894e-09 8.202753765622685624e-07 0.000000000000000000e+00 9.640366035742157891e+00 1.265660846775757964e-01 4.156815293606009321e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.162251217962049346e-05 2.059110429093998741e-08 1.727004713587289818e-05 0.000000000000000000e+00 6.304596009190021277e+00 3.914588235029681229e-02 6.413722929190959210e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.881631894743895779e-05 1.692537239736600938e-08 1.705983440088550007e-05 0.000000000000000000e+00 1.244309359640722590e-01 2.820423149558545783e-02 9.824258559963311432e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.189870805636359950e-05 1.802442550620154323e-08 1.166807535055089994e-05 0.000000000000000000e+00 1.315167778915146357e+00 1.224275946230658427e-02 3.055164759121968814e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.572804523693583259e-05 1.329847437909351464e-08 8.442826672790510500e-06 0.000000000000000000e+00 1.309814331081409211e+00 3.744034381813642065e-02 1.924451359701328385e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.058796244781965339e-05 3.207146427944944931e-08 6.309054272727234123e-06 0.000000000000000000e+00 1.817860698631740268e+00 6.881583903774359315e-03 6.715095519067355856e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.428985732196994659e-05 1.577641275402149092e-08 3.875092381518089993e-06 0.000000000000000000e+00 1.605185834497530051e+00 4.031183523450491690e-01 7.470499706863391320e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.167717431263682454e-05 1.124762309682889046e-08 5.142802710211170400e-06 0.000000000000000000e+00 3.813148245632451250e+00 4.309896406390437695e-01 1.810830202768968777e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.406120847141228644e-06 1.198525443035718882e-08 8.541317751789253001e-06 0.000000000000000000e+00 3.854017130483334164e+00 3.166589290013385738e-01 1.291017721887620928e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.047391483403919901e-05 8.695072671469894928e-09 4.288882665985449479e-05 0.000000000000000000e+00 1.149727896743130584e+00 3.146458603927669850e-01 3.531562112326940284e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.295535033564572924e-05 7.451352358812507626e-08 5.283660886805021262e-04 0.000000000000000000e+00 6.915441703788960393e-01 2.536118429055368995e-01 1.166521138488322062e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.114610318810460173e-05 4.640496119832663198e-08 6.384741031322461102e-04 0.000000000000000000e+00 6.447680469295239414e-01 1.841476700996430849e-01 1.684067883215127903e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.366596262994120770e-05 6.421015687628381462e-08 2.769819766815944696e-04 0.000000000000000000e+00 8.575714430874852023e-02 1.832204258095814497e-01 4.243056549220273199e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.192497865287263639e-05 9.064605233096252671e-08 5.269542421323423305e-04 0.000000000000000000e+00 1.594658685767572082e-01 9.521813949780499105e-04 3.323166326900205414e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.012730593756083684e-05 5.141263763714535487e-08 4.693524443588927144e-05 0.000000000000000000e+00 3.633069387208151535e-02 1.720778324789266553e-02 3.171138660284836264e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.427450913537405997e-05 1.072984814614027587e-07 5.929638080412991087e-05 0.000000000000000000e+00 3.125446861252325790e-04 2.936413256318661999e-02 3.442111853500892660e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.728869504778592500e-05 1.938714717404426825e-07 7.261014282944134636e-05 0.000000000000000000e+00 5.063411642592544146e-04 1.570383410403944011e-02 3.253387268222058398e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.262661266808012098e-05 1.552699224753329945e-07 3.702711133060005745e-04 0.000000000000000000e+00 1.152336856478008206e-03 3.905824394627063073e-02 1.155104851019887191e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.262306762281703716e-07 4.079263933375961569e-08 7.655850344095318605e-05 0.000000000000000000e+00 1.102656435511734350e-03 5.910227867848092537e-03 5.133126348297312180e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.266874714874237929e-06 3.798653423834644714e-08 1.058621641641936158e-05 0.000000000000000000e+00 1.695033207129796853e-04 1.129916400508238980e-02 5.374736134556924450e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.685291141386973072e-06 4.228525568192668255e-09 1.147559821642893088e-05 0.000000000000000000e+00 2.351990531179723887e-03 1.543698472722474825e-02 1.217947616754428308e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.557435944827755383e-06 2.255955412737680133e-09 9.563633666986131839e-05 0.000000000000000000e+00 1.446623074661683049e-03 2.720283595547867347e-02 9.212197616668837963e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.873504660264441649e-09 5.762809585800654904e-08 2.811179368455416806e-04 0.000000000000000000e+00 5.272097897767571983e-03 1.985696100734430924e-01 4.962963224222740055e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.313007271291187263e-09 6.372043668612600008e-08 9.747515471827880855e-05 0.000000000000000000e+00 3.378471451308383104e-03 1.219045588512739642e-01 7.785454139289208486e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.939168626940938126e-10 6.057041650597745311e-08 4.227730022680964222e-05 0.000000000000000000e+00 1.664089293715016390e-02 2.181353106770382855e-01 8.368128022596704740e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.003613665342899516e-09 1.152933745047121046e-07 1.222520176904962621e-05 0.000000000000000000e+00 3.645911785457834897e-01 2.284865187501476658e-01 1.117766656298703060e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.428344824083501149e-10 1.378647433933314138e-07 5.347432142323902601e-06 0.000000000000000000e+00 9.514895258303228687e-01 2.219710499191613062e-01 1.115170285767095093e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.823266239211129547e-09 5.776838298297410756e-07 4.106733146694971645e-06 0.000000000000000000e+00 3.497417608698062674e-02 2.956906693774327688e-02 9.209516838533561289e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.416420696367080251e-09 9.185650968465081021e-07 2.713483348727458674e-06 0.000000000000000000e+00 2.294806561036661502e-02 3.977557853574339303e-02 2.948964095159930743e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.664523458422248980e-09 9.343953771752049151e-07 2.789235114266082289e-06 0.000000000000000000e+00 1.081630660864828231e-02 3.424991827593002868e-03 1.447260427205888433e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.353393611675562702e-08 1.707777070138851804e-06 2.563151210213811148e-07 0.000000000000000000e+00 4.450726385715772157e-03 3.572373747808943890e-03 1.739128283876799630e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.775568282136937352e-09 4.718408876035968528e-07 2.344184017370859801e-07 0.000000000000000000e+00 2.968558003913240005e-03 1.022638682336021862e-03 2.221413106375892621e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.448806383381563344e-09 5.246177726063347840e-07 6.681366338210197760e-09 0.000000000000000000e+00 3.159309442775550935e-03 1.129650826015494340e-03 1.792521081035268082e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.317287953182041534e-09 2.755076777191990003e-07 2.364086729992734256e-08 0.000000000000000000e+00 8.066540974477577543e-05 9.458690794227751124e-04 1.529124554804139446e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.808638513721917584e-10 1.126120444667152528e-06 8.001938817154901833e-09 0.000000000000000000e+00 3.233609647479371985e-05 1.241436590468806612e-04 5.100984277754657015e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.907025041523199861e-10 6.070268727404193840e-07 1.157944031020098691e-08 0.000000000000000000e+00 4.452047516325854649e-05 3.778114589976265194e-05 4.228840192026209976e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.531202052256822362e-10 2.836585444561525889e-06 6.746998317244122977e-08 0.000000000000000000e+00 6.253907409908690063e-04 3.101981878578299190e-05 1.149029347839317788e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.119452334659767914e-08 5.036868239116504818e-05 8.900192312275790798e-09 0.000000000000000000e+00 6.037838644527210915e-04 3.690604566833794202e-05 1.439006895397602070e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.623956770501664867e-10 3.176141677515330542e-05 1.280437041141434699e-08 0.000000000000000000e+00 5.136097598065191830e-04 3.812390614143868546e-05 8.947937764702530716e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.055150557504765587e-10 1.262561654538569737e-05 1.930304136536137737e-11 0.000000000000000000e+00 2.641976801286970242e-03 5.951544240855959734e-05 1.606690976969606666e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.547050085803697383e-09 2.663491893024059250e-05 1.961073228888292854e-11 0.000000000000000000e+00 1.076540538917326742e-03 5.931288768794511343e-05 3.194928630305313155e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.817930506607076090e-09 7.281926791801006523e-05 6.608040196459464603e-11 0.000000000000000000e+00 1.010361077488502578e-03 9.810637669388436318e-05 2.372772170031810582e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.335189159321177725e-09 8.072113603119531256e-06 7.246733974690378575e-11 0.000000000000000000e+00 1.578229713667449186e-02 1.831150315497180223e-04 2.063569264265353170e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.449245025576672067e-09 2.329649592026449798e-05 1.587781789176893234e-09 0.000000000000000000e+00 2.075492498336163269e-02 4.884454594654623165e-04 2.237950474055959080e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.423108985883273578e-09 5.387376164686345515e-06 2.412861311052338310e-08 0.000000000000000000e+00 1.909660526523631816e-02 3.542236507568408024e-04 7.620428849105885527e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.381999800796557066e-09 2.365118691698943888e-05 1.222844636331963798e-07 0.000000000000000000e+00 1.840089815732806888e-01 2.826563842857149019e-04 6.817766265027008776e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.132422902875643126e-09 1.973365325870732887e-04 1.214648037446163237e-07 0.000000000000000000e+00 1.607937732037295342e-01 2.623847747884217887e-05 2.076463925359343321e+00 0.000000000000000000e+00
