log.prior	log.likelihood	log.likelihood.test.set
-6.171017261979484374e+02 -4.623037878485349665e+02 0.000000000000000000e+00
-6.105082276293652512e+02 -4.639018896197372328e+02 0.000000000000000000e+00
-6.118705851113554672e+02 -4.650064961345403844e+02 0.000000000000000000e+00
-6.155272027078483461e+02 -4.626098412648937028e+02 0.000000000000000000e+00
-6.252194694426696060e+02 -4.604652975247439599e+02 0.000000000000000000e+00
-6.277455422899564610e+02 -4.603343326242487592e+02 0.000000000000000000e+00
-6.258987936754800785e+02 -4.608442990026226198e+02 0.000000000000000000e+00
-6.296953142791151095e+02 -4.612977402034065335e+02 0.000000000000000000e+00
-6.272856419671196591e+02 -4.643276237509626299e+02 0.000000000000000000e+00
-6.302261687386687754e+02 -4.619905365571222546e+02 0.000000000000000000e+00
-6.326925461556410255e+02 -4.597338624043342747e+02 0.000000000000000000e+00
-6.379808668845231523e+02 -4.587468165524114738e+02 0.000000000000000000e+00
-6.428219744933770698e+02 -4.588936546794162723e+02 0.000000000000000000e+00
-6.401670299057543616e+02 -4.555913436494697635e+02 0.000000000000000000e+00
-6.400062091214173279e+02 -4.546634046949507706e+02 0.000000000000000000e+00
-6.379407036752937756e+02 -4.584591899771691033e+02 0.000000000000000000e+00
-6.384876726268604443e+02 -4.591952670402013155e+02 0.000000000000000000e+00
-6.455421260963812529e+02 -4.579416957378452935e+02 0.000000000000000000e+00
-6.271013287800662965e+02 -4.602545961885672909e+02 0.000000000000000000e+00
-6.235086766089681305e+02 -4.594945958558374741e+02 0.000000000000000000e+00
-6.244988266716500220e+02 -4.586415884713348419e+02 0.000000000000000000e+00
-6.243581213123020461e+02 -4.571420495519016640e+02 0.000000000000000000e+00
-6.212837116335961127e+02 -4.593360325073988406e+02 0.000000000000000000e+00
-6.170692693604802344e+02 -4.571980031482072491e+02 0.000000000000000000e+00
-6.261518217540507294e+02 -4.575967800363938522e+02 0.000000000000000000e+00
-6.220634077407145242e+02 -4.586185387431015670e+02 0.000000000000000000e+00
-6.222863006788444409e+02 -4.625186015833565989e+02 0.000000000000000000e+00
-6.130186240610702271e+02 -4.631709673421050866e+02 0.000000000000000000e+00
-6.096864700026359287e+02 -4.646834441327703757e+02 0.000000000000000000e+00
-6.063331211107863510e+02 -4.638279573921187193e+02 0.000000000000000000e+00
-6.041681338163640476e+02 -4.641428532610710818e+02 0.000000000000000000e+00
-6.146150074358823758e+02 -4.637305792336654804e+02 0.000000000000000000e+00
-6.152256171952324166e+02 -4.626851729816642091e+02 0.000000000000000000e+00
